1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1710,617347,617347,Number Sign,617347,"HYPERLIPOPROTEINEMIA, TYPE III","APOLIPOPROTEIN E, DEFICIENCY OR DEFECT OF;; DYSBETALIPOPROTEINEMIA DUE TO DEFECT IN APOLIPOPROTEIN E-d;; FAMILIAL HYPERBETA- AND PREBETALIPOPROTEINEMIA;; FAMILIAL HYPERCHOLESTEROLEMIA WITH HYPERLIPEMIA;; HYPERLIPEMIA WITH FAMILIAL HYPERCHOLESTEROLEMIC XANTHOMATOSIS;; BROAD-BETALIPOPROTEINEMIA;; FLOATING-BETALIPOPROTEINEMIA","CORONARY ARTERY DISEASE, SEVERE, SUSCEPTIBILITY TO, INCLUDED;; LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 5, INCLUDED; LDLCQ5, INCLUDED","HYPERLIPOPROTEINEMIA, TYPE III",,APOE,APOE,apolipoprotein E,a7b7727ec3eeab9f7f22edebd5dcb3e0afe800afb2356f2bdef8027f1914c388,P02649,,P02649,,"Based on their study auhors of""  https://www.ncbi.nlm.nih.gov/pubmed/21354122?dopt=Abstract""  presume that the combination of these drugs may contribute to reduce LDL-C/HDL-C ratio effectively as well as lowering concentrations of serum triglyceride.",Bezafibrate/ atorvastatin,DB01393/DB01076,DB01393 / DB01076,fefc87183c114df83fad9fc94b40dbb5592ec54bcab3071c80b69696d34b9dbc,"DB01393,DB01076","DB01393,DB01076",,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,Atherogenic dyslipidemia (Dyslipidemia)*,HP:0003119*,,https://www.ncbi.nlm.nih.gov/pubmed/21354122?dopt=Abstract,348,APOE,507,P02649,K04524,"""""",,,,,,,,,,,,,,,
1711,617347,617347,Number Sign,617347,"HYPERLIPOPROTEINEMIA, TYPE III","APOLIPOPROTEIN E, DEFICIENCY OR DEFECT OF;; DYSBETALIPOPROTEINEMIA DUE TO DEFECT IN APOLIPOPROTEIN E-d;; FAMILIAL HYPERBETA- AND PREBETALIPOPROTEINEMIA;; FAMILIAL HYPERCHOLESTEROLEMIA WITH HYPERLIPEMIA;; HYPERLIPEMIA WITH FAMILIAL HYPERCHOLESTEROLEMIC XANTHOMATOSIS;; BROAD-BETALIPOPROTEINEMIA;; FLOATING-BETALIPOPROTEINEMIA","CORONARY ARTERY DISEASE, SEVERE, SUSCEPTIBILITY TO, INCLUDED;; LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 5, INCLUDED; LDLCQ5, INCLUDED","HYPERLIPOPROTEINEMIA, TYPE III",,APOE,APOE,apolipoprotein E,a7b7727ec3eeab9f7f22edebd5dcb3e0afe800afb2356f2bdef8027f1914c388,P02649,,P02649,,,Recombinant apolipoprotein A-I,NA,NA,20ef0f0c8d0eea98772412cea9b3b92612e3e53cb5e59152b5703165f56e8a53,NA,,,NA,,,,,ECO:0000179,ECO:0000179,,,functional complementation of a genetically defective protein by stimulation,B,Atherosclerosis,HP:0002621,,https://www.ncbi.nlm.nih.gov/pubmed/11425766/,348,APOE,507,P02649,K04524,"""""",,,,,,,,,,,,,1,,
1712,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,"Treatments for hyperammonemia such as dietary protein limitation, arginine, benzoate, carbamoyl synthase activators (carglumic acid), and N-carbamoylglutamate have not been effective in reducing ammonia levels. https://www.ncbi.nlm.nih.gov/pubmed/15050973/",GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,ECO:0000352,ECO:0000352,,,procedure to mitigate dominant effects of a genetically abnormal protein,B,Hypoglycemia,HP:0001943,,"https://www.ncbi.nlm.nih.gov/pubmed/23295286,https://www.ncbi.nlm.nih.gov/pubmed/20936362,https://www.ncbi.nlm.nih.gov/pubmed/25781533,https://www.ncbi.nlm.nih.gov/pubmed/26962538",2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1713,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,,GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,,,,,Epileptic seizures,HP:0001250,,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5096481/,https://www.ncbi.nlm.nih.gov/pubmed/28621098,https://www.ncbi.nlm.nih.gov/pubmed/25781533,https://www.ncbi.nlm.nih.gov/pubmed/26962538",2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1714,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,,GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,,,,,Hyperinsulinism,HP:0000842,,"https://www.ncbi.nlm.nih.gov/pubmed/10969108,https://www.ncbi.nlm.nih.gov/pubmed/10453735/,https://www.ncbi.nlm.nih.gov/pubmed/25781533,https://www.ncbi.nlm.nih.gov/pubmed/26962538",2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1715,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,,GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Carglumic acid + diazoxide+ Glucose,DB06775+DB01119+DB01914,DB06775 + DB01119 + DB01914,3a11d0c7d259945cc14c3c834cddf696a2f316788d86bbd276a0cf1797968562,,,,,"DB06775,DB01119,DB01914","DB06775,DB01119,DB01914",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+symptomatic therapeutic procedure+procedure to mitigate dominant effects of a genetically abnormal protein+functional complementation of a genetically defective protein,C+B+B,Hypoglycemia,HP:0001943,,https://www.ncbi.nlm.nih.gov/pubmed/26962538,2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1716,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,,GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Levetiracetam,DB01202,DB01202,de7620bd4f3a13052a75ed96377f33788ecbcde95a22a64fbb454cddb84dd13b,DB01202,DB01202,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Seizures,HP:0001250,,https://www.ncbi.nlm.nih.gov/pubmed/26962538,2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1717,606762,,Number Sign,606762,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6; HHF6",HYPERINSULINISM-HYPERAMMONEMIA SYNDROME,,Hyperinsulinism-hyperammonemia syndrome,,GLUD1,GLUD1,"Glutamate dehydrogenase, mitochondrial",3c61a7e8e428741f686daf4ca1f0ef27b509091203a810ab364e2ec54ea769bf,1.4.1.3,1.4.1.3,,,,Levetiracetam,DB01202,DB01202,de7620bd4f3a13052a75ed96377f33788ecbcde95a22a64fbb454cddb84dd13b,DB01202,DB01202,,,,,,,,,,,,,Hyperammonemia,HP:0001987,,https://www.ncbi.nlm.nih.gov/pubmed/10969108,2746,GLUD1,567,P00367,K00261,1.4.1.3,,,,,,,,,,,,,,,
1718,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,ECO:0000352,ECO:0000352,T65I,GK-Y214C(De novo muttation),procedure to mitigate dominant effects of a genetically abnormal protein,B,Hypoglycemia,HP:0001943,,"https://www.ncbi.nlm.nih.gov/pubmed/15277402,https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1719,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,(Val455Met) at codon 455,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1720,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,M197I,Y214C,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1721,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,A456V,ins454A,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1722,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,W99R,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1723,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,S64Y,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1724,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,V452L,,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1725,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Diazoxide,DB01119,DB01119,6af21bd45766235b23da706ad24fd400a590205df9bddfd6b49e174b92f9087a,DB01119,DB01119,,,,,,,,,"M197I/G68V,W99L",,,,,,,"https://www.ncbi.nlm.nih.gov/pubmed/19336674,https://www.ncbi.nlm.nih.gov/pubmed/15133749,https://www.ncbi.nlm.nih.gov/pubmed/9435328",2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1726,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,The results of this study suggest that octreotide may aid in the acute or long-term treatment of congenital hyperinsulinism in a limited number of selected cases.https://www.ncbi.nlm.nih.gov/pubmed/8410522/,Octreotide,DB00104,DB00104,224b912bdb7cdcb0b50b927022bf8eb4099d5cf93c2c695c95dffbfd564bce64,DB00104,DB00104,,,,,,,ECO:0007121,ECO:0007121,,,procedure to mitigate dominant effects of a genetically abnormal protein,B,Hypoglycemia,HP:0001943,,https://www.ncbi.nlm.nih.gov/pubmed/8410522/,2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1727,602485,,Number Sign,602485,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 3; HHF3",,,Hyperinsulinism due to glucokinase deficiency,,GCK,GCK,glucokinase-4,36256df462687b4d3f0643a536604e5d36daa065761a97292d0d49b7ae1c87be,2.7.1.1,2.7.1.1,,,,Dextrose +Diazoxide,DB09341+DB01119,DB09341 + DB01119,9bb504c3a2d85188e2c90bd8d7a0edb612d953ce46e42623454969e68f560268,,,,,"DB09341,DB01119","DB09341,DB01119",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+symptomatic therapeutic procedure+procedure to mitigate dominant effects of a genetically abnormal protein,C+B,Hypoglycemia,HP:0001943,,https://www.ncbi.nlm.nih.gov/pubmed/30026763,2645,GCK,1289,P35557,K12407,2.7.1.1,,,,,,,,,,,,,,,
1728,307030,,Number Sign,307030,GLYCEROL KINASE DEFICIENCY; GKD,GK DEFICIENCY;; GK1 DEFICIENCY;; HYPERGLYCEROLEMIA,,Hyperglycerolemia (Isolated glycerol kinase deficiency),,GK,GK,Glycerol kinase,c3e7e4cc9b8354aed11ae511c8456b4a16e9f085a19cc04075cf8df2e20ecc0a,2.7.1.30,2.7.1.30,,,,Rosuvastatin,DB01098,DB01098,56addcb958510d38f7524cfcb67525591f5e9ae3ebc3ff3867d2e6ec33bfc970,DB01098,DB01098,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Hypertriglyceridemia,HP:0002155,,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4612542/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4612542/",2710,GK,542,P32189,K00864,2.7.1.30,,,,,,,,,,,,,,,
1729,307030,,Number Sign,307030,GLYCEROL KINASE DEFICIENCY; GKD,GK DEFICIENCY;; GK1 DEFICIENCY;; HYPERGLYCEROLEMIA,,Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,,PIGM,PIGM,GPI mannosyltransferase 1,aa60de0635c3629d8d6cbef7740f8ae3da8edc011cd2d2436954d8d62a90b113,2.4.1.-,2.4.1.-,,,,Antithrombotic agents,B01,B01,83aa02054b48cae0a7a624c2800c41da465f3514b70a09550457ecd74267ff0b,B01,,,B01,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Thrombosis,HP:0001977,,https://www.ncbi.nlm.nih.gov/pubmed/16767100,93183,PIGM,542,Q9H3S5,K05284,2.4.1.-,,,,,,,,,,,,,,,
1730,307030,,Number Sign,307030,GLYCEROL KINASE DEFICIENCY; GKD,GK DEFICIENCY;; GK1 DEFICIENCY;; HYPERGLYCEROLEMIA,,Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,,PIGM,PIGM,GPI mannosyltransferase 1,aa60de0635c3629d8d6cbef7740f8ae3da8edc011cd2d2436954d8d62a90b113,2.4.1.-,2.4.1.-,,,,Sodium phenylbutyrate,DB06819,DB06819,f2049a3365c837ee8ed31133f1444469f1bdb41042f0754c7659de0278a32bcf,DB06819,DB06819,,,,,,,ECO:0000352,ECO:0000352,,,activity modification of a genetically defective protein by transcriptional or translational modification,A,Seizures,HP:0001250,,https://www.ncbi.nlm.nih.gov/pubmed/17442906,93183,PIGM,542,Q9H3S5,K05284,2.4.1.-,,,,,,,,,,,,,,,
1731,237400,237400,NULL,237400,HYPER-BETA-ALANINEMIA,HYPERALANINEMIA,,HYPER-BETA-ALANINEMIA,,PIGM,PIGM,beta-alanine-alpha-ketoglutarate transaminase.,9c2691219129cb521a77f947dd1308b3cec62ffd1f6480dc4fffe00401a56d12,2.4.1.-,2.4.1.-,,,,Taurine,DB01956,DB01956,e2c35ccb93ffade0cbb9686ed721b0a3a2b9e0bc72b4e19db7c29c4ec1dba1b0,DB01956,DB01956,,,,,,,ECO:0001565,ECO:0001565,,,symptomatic therapeutic procedure,C,Mitochondrial toxicity (Mitochondrial abnormalities)*,HP:0012103,,"https://www.ncbi.nlm.nih.gov/pubmed/27023909,https://www.ncbi.nlm.nih.gov/pubmed/28718066,https://www.ncbi.nlm.nih.gov/pubmed/7936305",93183,PIGM,161,Q9H3S5,K05284,2.4.1.-,,,,,,,,,,,,,,,
1732,237400,237400,NULL,237400,HYPER-BETA-ALANINEMIA,HYPERALANINEMIA,,HYPER-BETA-ALANINEMIA,,PIGM,PIGM,beta-alanine-alpha-ketoglutarate transaminase.,9c2691219129cb521a77f947dd1308b3cec62ffd1f6480dc4fffe00401a56d12,2.4.1.-,2.4.1.-,,,,Pyridoxine,DB00165,DB00165,f14e66804487e2409da77d6bfcfab2bd9c0a270113e55ef5ea6a0ff8187b9952,DB00165,DB00165,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Seizures,HP:0001250,,"https://www.ncbi.nlm.nih.gov/pubmed/7936305,https://www.ncbi.nlm.nih.gov/pubmed/6198500,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=β-Alanine-α-Ketoglutarate+Aminotransferase+Deficiency&btnG=",93183,PIGM,161,Q9H3S5,K05284,2.4.1.-,,,,,,,,,,,,,,,
1733,237400,237400,NULL,237400,HYPER-BETA-ALANINEMIA,HYPERALANINEMIA,,HYPER-BETA-ALANINEMIA,,PIGM,PIGM,beta-alanine-alpha-ketoglutarate transaminase.,9c2691219129cb521a77f947dd1308b3cec62ffd1f6480dc4fffe00401a56d12,2.4.1.-,2.4.1.-,,,,Pyridoxine,DB00165,DB00165,f14e66804487e2409da77d6bfcfab2bd9c0a270113e55ef5ea6a0ff8187b9952,DB00165,DB00165,,,,,,,,,,,,,somnolence,HP:0002360,,"https://www.ncbi.nlm.nih.gov/pubmed/7936305,https://www.ncbi.nlm.nih.gov/pubmed/6198500,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=β-Alanine-α-Ketoglutarate+Aminotransferase+Deficiency&btnG=",93183,PIGM,161,Q9H3S5,K05284,2.4.1.-,,,,,,,,,,,,,,,
1734,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Anti-TNF-alpha (Adalimumab)+Etanercept,DB00051+DB00005,DB00051 + DB00005,079a8c32a567d5da45511c5462944d43b3daeea685a701ac87ef56bd8ae63e46,,,,,"DB00051,DB00005","DB00051,DB00005",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+symptomatic therapeutic procedure+symptomatic therapeutic procedure,C,Periodic fever,HP:0001954,,https://www.ncbi.nlm.nih.gov/pubmed/24935455,4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1735,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Anti-TNF-alpha (Adalimumab)+Etanercept,DB00051+DB00005,DB00051 + DB00005,079a8c32a567d5da45511c5462944d43b3daeea685a701ac87ef56bd8ae63e46,,,,,"DB00051,DB00005","DB00051,DB00005",,,,,,,,C,Abnormality of immune system physiology,HP:0010978,,https://www.ncbi.nlm.nih.gov/pubmed/24935455,4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1736,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Anakinra,DB00026,DB00026,5e71f801220feda13941c6cb41b2f9d50b040b99a73461c19aa223396944edaf,DB00026,DB00026,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Arthralgia,HP:0002829,,"https://www.ncbi.nlm.nih.gov/pubmed/20712835,https://www.ncbi.nlm.nih.gov/pubmed/25758134/",4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1737,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Anakinra,DB00026,DB00026,5e71f801220feda13941c6cb41b2f9d50b040b99a73461c19aa223396944edaf,DB00026,DB00026,,,,,,,,,,,,,joint swelling,HP:0001386,,"https://www.ncbi.nlm.nih.gov/pubmed/20712835,https://www.ncbi.nlm.nih.gov/pubmed/25758134/",4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1738,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Canakinumab,DB06168,DB06168,beb9e5b81bcf66f6d85baf3cbba13cd41cb6a815a35bfea4b8e1b7ff0511dbdb,DB06168,DB06168,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,Fever,HP:0001945,,"https://www.ncbi.nlm.nih.gov/pubmed/25758134/,https://www.ncbi.nlm.nih.gov/pubmed/22740624/",4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1739,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Canakinumab,DB06168,DB06168,beb9e5b81bcf66f6d85baf3cbba13cd41cb6a815a35bfea4b8e1b7ff0511dbdb,DB06168,DB06168,,,,,,,,,,,,,High serum amyloid A protein (Abnormal circulating protein level)*,HP:0010876,,"https://www.ncbi.nlm.nih.gov/pubmed/22740624/,https://www.ncbi.nlm.nih.gov/pubmed/22740624/",4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
1740,260920,,Number Sign,260920,HYPER-IgD SYNDROME; HIDS,"HYPERIMMUNOGLOBULINEMIA D AND PERIODIC FEVER SYNDROME;; PERIODIC FEVER, DUTCH TYPE",,Hyperimmunoglobulinemia D,,MVK,MVK,mevalonate kinase,550495318ca8338a28d809410aba1d1c253a5fa7677b33b2da8d821cfcc0a2f8,2.7.1.36,2.7.1.36,,,,Canakinumab,DB06168,DB06168,beb9e5b81bcf66f6d85baf3cbba13cd41cb6a815a35bfea4b8e1b7ff0511dbdb,DB06168,DB06168,,,,,,,,,,,,,Elevated C-reactive protein,HP:0011227,,"https://www.ncbi.nlm.nih.gov/pubmed/22740624/,https://www.ncbi.nlm.nih.gov/pubmed/22740624/",4598,MVK,191,Q03426,K00869,2.7.1.36,,,,,,,,,,,,,,,
